en,f0,file,time
41.0,0.0,li1413at,0.6
40.0,0.0,li1413at,0.62
40.0,0.0,li1413at,0.64
41.0,0.0,li1413at,0.66
47.0,0.0,li1413at,0.68
47.0,0.0,li1413at,0.7
43.0,0.0,li1413at,0.72
39.0,0.0,li1413at,0.74
40.0,0.0,li1413at,0.76
39.0,0.0,li1413at,0.78
41.0,0.0,li1413at,0.8
45.0,0.0,li1413at,0.82
54.0,0.0,li1413at,0.84
50.0,0.0,li1413at,0.86
45.0,0.0,li1413at,0.88
46.0,0.0,li1413at,0.9
51.0,0.0,li1413at,0.92
55.0,0.0,li1413at,0.94
67.0,318.0,li1413at,0.96
75.0,347.0,li1413at,0.98
77.0,387.0,li1413at,1.0
78.0,412.0,li1413at,1.02
77.0,408.0,li1413at,1.04
66.0,401.0,li1413at,1.06
53.0,410.0,li1413at,1.08
55.0,0.0,li1413at,1.1
57.0,0.0,li1413at,1.12
62.0,0.0,li1413at,1.14
74.0,308.0,li1413at,1.16
76.0,303.0,li1413at,1.18
71.0,288.0,li1413at,1.2
57.0,0.0,li1413at,1.22
48.0,0.0,li1413at,1.24
52.0,0.0,li1413at,1.26
51.0,0.0,li1413at,1.28
57.0,301.0,li1413at,1.3
64.0,315.0,li1413at,1.32
68.0,351.0,li1413at,1.34
72.0,373.0,li1413at,1.36
73.0,393.0,li1413at,1.38
72.0,393.0,li1413at,1.4
69.0,375.0,li1413at,1.42
61.0,370.0,li1413at,1.44
50.0,0.0,li1413at,1.46
47.0,0.0,li1413at,1.48
48.0,0.0,li1413at,1.5
40.0,0.0,li1413at,1.52
38.0,0.0,li1413at,1.54
37.0,0.0,li1413at,1.56
41.0,0.0,li1413at,1.58
43.0,0.0,li1413at,1.6
45.0,0.0,li1413at,1.62
45.0,0.0,li1413at,1.64
45.0,0.0,li1413at,1.66
44.0,0.0,li1413at,1.68
44.0,0.0,li1413at,1.7
44.0,0.0,li1413at,1.72
43.0,0.0,li1413at,1.74
42.0,0.0,li1413at,1.76
42.0,0.0,li1413at,1.78
59.0,0.0,li1413at,1.8
73.0,336.0,li1413at,1.82
77.0,366.0,li1413at,1.84
75.0,383.0,li1413at,1.86
62.0,352.0,li1413at,1.88
49.0,0.0,li1413at,1.9
46.0,0.0,li1413at,1.92
43.0,0.0,li1413at,1.94
42.0,0.0,li1413at,1.96
41.0,0.0,li1413at,1.98
52.0,0.0,li1413at,2.0
71.0,275.0,li1413at,2.02
77.0,277.0,li1413at,2.04
78.0,289.0,li1413at,2.06
75.0,311.0,li1413at,2.08
73.0,334.0,li1413at,2.1
73.0,359.0,li1413at,2.12
74.0,371.0,li1413at,2.14
74.0,368.0,li1413at,2.16
72.0,347.0,li1413at,2.18
69.0,315.0,li1413at,2.2
65.0,289.0,li1413at,2.22
62.0,0.0,li1413at,2.24
61.0,108.0,li1413at,2.26
63.0,104.0,li1413at,2.28
61.0,0.0,li1413at,2.3
55.0,0.0,li1413at,2.32
45.0,0.0,li1413at,2.34
41.0,0.0,li1413at,2.36
40.0,0.0,li1413at,2.38
41.0,0.0,li1413at,2.4
42.0,0.0,li1413at,2.42
44.0,0.0,li1413at,2.44
41.0,0.0,li1413at,2.46
42.0,0.0,li1413at,2.48
45.0,0.0,li1413at,2.5
47.0,0.0,li1413at,2.52
0.0,0.0,li1413at,2.54
0.0,0.0,li1413at,2.56
0.0,0.0,cy0024ap,0.02
0.0,0.0,cy0024ap,0.04
39.0,0.0,cy0024ap,0.06
39.0,0.0,cy0024ap,0.08
41.0,0.0,cy0024ap,0.1
40.0,0.0,cy0024ap,0.12
42.0,0.0,cy0024ap,0.14
44.0,0.0,cy0024ap,0.16
43.0,0.0,cy0024ap,0.18
42.0,0.0,cy0024ap,0.2
40.0,0.0,cy0024ap,0.22
40.0,0.0,cy0024ap,0.24
40.0,0.0,cy0024ap,0.26
39.0,0.0,cy0024ap,0.28
41.0,0.0,cy0024ap,0.3
42.0,0.0,cy0024ap,0.32
43.0,0.0,cy0024ap,0.34
41.0,0.0,cy0024ap,0.36
41.0,0.0,cy0024ap,0.38
40.0,0.0,cy0024ap,0.4
39.0,0.0,cy0024ap,0.42
38.0,0.0,cy0024ap,0.44
39.0,0.0,cy0024ap,0.46
38.0,0.0,cy0024ap,0.48
39.0,0.0,cy0024ap,0.5
39.0,0.0,cy0024ap,0.52
39.0,0.0,cy0024ap,0.54
39.0,0.0,cy0024ap,0.56
39.0,0.0,cy0024ap,0.58
39.0,0.0,cy0024ap,0.6
40.0,0.0,cy0024ap,0.62
47.0,0.0,cy0024ap,0.64
63.0,340.0,cy0024ap,0.66
70.0,351.0,cy0024ap,0.68
72.0,374.0,cy0024ap,0.7
72.0,401.0,cy0024ap,0.72
72.0,428.0,cy0024ap,0.74
71.0,437.0,cy0024ap,0.76
70.0,437.0,cy0024ap,0.78
70.0,427.0,cy0024ap,0.8
70.0,406.0,cy0024ap,0.82
70.0,375.0,cy0024ap,0.84
68.0,315.0,cy0024ap,0.86
66.0,271.0,cy0024ap,0.88
63.0,233.0,cy0024ap,0.9
61.0,208.0,cy0024ap,0.92
57.0,208.0,cy0024ap,0.94
47.0,0.0,cy0024ap,0.96
42.0,0.0,cy0024ap,0.98
42.0,0.0,cy0024ap,1.0
43.0,0.0,cy0024ap,1.02
50.0,0.0,cy0024ap,1.04
59.0,0.0,cy0024ap,1.06
67.0,327.0,cy0024ap,1.08
69.0,348.0,cy0024ap,1.1
71.0,391.0,cy0024ap,1.12
71.0,426.0,cy0024ap,1.14
72.0,448.0,cy0024ap,1.16
72.0,444.0,cy0024ap,1.18
70.0,408.0,cy0024ap,1.2
59.0,415.0,cy0024ap,1.22
47.0,0.0,cy0024ap,1.24
42.0,0.0,cy0024ap,1.26
42.0,0.0,cy0024ap,1.28
41.0,0.0,cy0024ap,1.3
48.0,0.0,cy0024ap,1.32
55.0,0.0,cy0024ap,1.34
49.0,0.0,cy0024ap,1.36
58.0,238.0,cy0024ap,1.38
68.0,234.0,cy0024ap,1.4
69.0,222.0,cy0024ap,1.42
67.0,210.0,cy0024ap,1.44
66.0,208.0,cy0024ap,1.46
61.0,203.0,cy0024ap,1.48
52.0,197.0,cy0024ap,1.5
43.0,0.0,cy0024ap,1.52
43.0,0.0,cy0024ap,1.54
52.0,0.0,cy0024ap,1.56
61.0,215.0,cy0024ap,1.58
63.0,215.0,cy0024ap,1.6
64.0,212.0,cy0024ap,1.62
64.0,211.0,cy0024ap,1.64
63.0,210.0,cy0024ap,1.66
62.0,212.0,cy0024ap,1.68
60.0,215.0,cy0024ap,1.7
54.0,210.0,cy0024ap,1.72
47.0,0.0,cy0024ap,1.74
0.0,0.0,cy0024ap,1.76
0.0,0.0,cy0024ap,1.78
0.0,0.0,cy0242pw,0.02
0.0,0.0,cy0242pw,0.04
60.0,0.0,cy0242pw,0.06
60.0,0.0,cy0242pw,0.08
60.0,0.0,cy0242pw,0.1
58.0,0.0,cy0242pw,0.12
60.0,0.0,cy0242pw,0.14
60.0,0.0,cy0242pw,0.16
58.0,0.0,cy0242pw,0.18
58.0,0.0,cy0242pw,0.2
59.0,0.0,cy0242pw,0.22
57.0,0.0,cy0242pw,0.24
58.0,0.0,cy0242pw,0.26
58.0,0.0,cy0242pw,0.28
60.0,0.0,cy0242pw,0.3
60.0,0.0,cy0242pw,0.32
60.0,0.0,cy0242pw,0.34
60.0,0.0,cy0242pw,0.36
59.0,0.0,cy0242pw,0.38
57.0,0.0,cy0242pw,0.4
56.0,0.0,cy0242pw,0.42
56.0,0.0,cy0242pw,0.44
57.0,0.0,cy0242pw,0.46
58.0,0.0,cy0242pw,0.48
59.0,0.0,cy0242pw,0.5
59.0,0.0,cy0242pw,0.52
57.0,0.0,cy0242pw,0.54
56.0,0.0,cy0242pw,0.56
58.0,0.0,cy0242pw,0.58
59.0,0.0,cy0242pw,0.6
58.0,0.0,cy0242pw,0.62
59.0,0.0,cy0242pw,0.64
60.0,0.0,cy0242pw,0.66
58.0,0.0,cy0242pw,0.68
60.0,0.0,cy0242pw,0.7
61.0,0.0,cy0242pw,0.72
61.0,104.0,cy0242pw,0.74
62.0,103.0,cy0242pw,0.76
60.0,96.0,cy0242pw,0.78
60.0,97.0,cy0242pw,0.8
60.0,108.0,cy0242pw,0.82
60.0,97.0,cy0242pw,0.84
60.0,103.0,cy0242pw,0.86
59.0,101.0,cy0242pw,0.88
60.0,96.0,cy0242pw,0.9
60.0,106.0,cy0242pw,0.92
61.0,103.0,cy0242pw,0.94
59.0,103.0,cy0242pw,0.96
59.0,101.0,cy0242pw,0.98
59.0,96.0,cy0242pw,1.0
60.0,101.0,cy0242pw,1.02
63.0,91.0,cy0242pw,1.04
60.0,0.0,cy0242pw,1.06
59.0,0.0,cy0242pw,1.08
59.0,0.0,cy0242pw,1.1
58.0,0.0,cy0242pw,1.12
57.0,0.0,cy0242pw,1.14
58.0,0.0,cy0242pw,1.16
57.0,0.0,cy0242pw,1.18
57.0,0.0,cy0242pw,1.2
58.0,0.0,cy0242pw,1.22
58.0,0.0,cy0242pw,1.24
57.0,0.0,cy0242pw,1.26
63.0,0.0,cy0242pw,1.28
76.0,201.0,cy0242pw,1.3
81.0,196.0,cy0242pw,1.32
81.0,184.0,cy0242pw,1.34
81.0,173.0,cy0242pw,1.36
80.0,169.0,cy0242pw,1.38
81.0,169.0,cy0242pw,1.4
82.0,164.0,cy0242pw,1.42
82.0,161.0,cy0242pw,1.44
82.0,161.0,cy0242pw,1.46
82.0,162.0,cy0242pw,1.48
82.0,163.0,cy0242pw,1.5
81.0,162.0,cy0242pw,1.52
81.0,161.0,cy0242pw,1.54
81.0,160.0,cy0242pw,1.56
81.0,160.0,cy0242pw,1.58
81.0,161.0,cy0242pw,1.6
81.0,160.0,cy0242pw,1.62
80.0,159.0,cy0242pw,1.64
79.0,160.0,cy0242pw,1.66
80.0,162.0,cy0242pw,1.68
80.0,163.0,cy0242pw,1.7
80.0,162.0,cy0242pw,1.72
80.0,167.0,cy0242pw,1.74
81.0,173.0,cy0242pw,1.76
81.0,182.0,cy0242pw,1.78
80.0,195.0,cy0242pw,1.8
78.0,213.0,cy0242pw,1.82
73.0,217.0,cy0242pw,1.84
64.0,0.0,cy0242pw,1.86
61.0,0.0,cy0242pw,1.88
61.0,0.0,cy0242pw,1.9
60.0,0.0,cy0242pw,1.92
60.0,0.0,cy0242pw,1.94
60.0,0.0,cy0242pw,1.96
0.0,0.0,cy0242pw,1.98
0.0,0.0,cy0242pw,2.0
0.0,0.0,cy0257ap,0.02
0.0,0.0,cy0257ap,0.04
54.0,0.0,cy0257ap,0.06
55.0,0.0,cy0257ap,0.08
54.0,0.0,cy0257ap,0.1
53.0,0.0,cy0257ap,0.12
51.0,0.0,cy0257ap,0.14
51.0,0.0,cy0257ap,0.16
52.0,0.0,cy0257ap,0.18
53.0,0.0,cy0257ap,0.2
53.0,0.0,cy0257ap,0.22
53.0,0.0,cy0257ap,0.24
55.0,0.0,cy0257ap,0.26
56.0,0.0,cy0257ap,0.28
55.0,0.0,cy0257ap,0.3
55.0,0.0,cy0257ap,0.32
55.0,0.0,cy0257ap,0.34
52.0,0.0,cy0257ap,0.36
52.0,0.0,cy0257ap,0.38
55.0,0.0,cy0257ap,0.4
52.0,0.0,cy0257ap,0.42
52.0,0.0,cy0257ap,0.44
54.0,0.0,cy0257ap,0.46
54.0,0.0,cy0257ap,0.48
56.0,0.0,cy0257ap,0.5
68.0,0.0,cy0257ap,0.52
77.0,257.0,cy0257ap,0.54
85.0,251.0,cy0257ap,0.56
87.0,252.0,cy0257ap,0.58
86.0,247.0,cy0257ap,0.6
80.0,237.0,cy0257ap,0.62
66.0,247.0,cy0257ap,0.64
68.0,0.0,cy0257ap,0.66
74.0,0.0,cy0257ap,0.68
69.0,0.0,cy0257ap,0.7
63.0,0.0,cy0257ap,0.72
62.0,0.0,cy0257ap,0.74
61.0,0.0,cy0257ap,0.76
77.0,348.0,cy0257ap,0.78
85.0,413.0,cy0257ap,0.8
85.0,469.0,cy0257ap,0.82
84.0,519.0,cy0257ap,0.84
84.0,555.0,cy0257ap,0.86
85.0,550.0,cy0257ap,0.88
79.0,531.0,cy0257ap,0.9
65.0,545.0,cy0257ap,0.92
60.0,540.0,cy0257ap,0.94
58.0,0.0,cy0257ap,0.96
61.0,0.0,cy0257ap,0.98
60.0,0.0,cy0257ap,1.0
73.0,0.0,cy0257ap,1.02
74.0,0.0,cy0257ap,1.04
70.0,0.0,cy0257ap,1.06
81.0,226.0,cy0257ap,1.08
87.0,227.0,cy0257ap,1.1
88.0,222.0,cy0257ap,1.12
85.0,215.0,cy0257ap,1.14
82.0,204.0,cy0257ap,1.16
74.0,195.0,cy0257ap,1.18
69.0,0.0,cy0257ap,1.2
65.0,0.0,cy0257ap,1.22
58.0,0.0,cy0257ap,1.24
57.0,0.0,cy0257ap,1.26
71.0,0.0,cy0257ap,1.28
82.0,209.0,cy0257ap,1.3
83.0,208.0,cy0257ap,1.32
83.0,210.0,cy0257ap,1.34
81.0,208.0,cy0257ap,1.36
78.0,203.0,cy0257ap,1.38
73.0,206.0,cy0257ap,1.4
65.0,201.0,cy0257ap,1.42
58.0,0.0,cy0257ap,1.44
56.0,0.0,cy0257ap,1.46
55.0,0.0,cy0257ap,1.48
53.0,0.0,cy0257ap,1.5
54.0,0.0,cy0257ap,1.52
53.0,0.0,cy0257ap,1.54
51.0,0.0,cy0257ap,1.56
51.0,0.0,cy0257ap,1.58
55.0,0.0,cy0257ap,1.6
52.0,0.0,cy0257ap,1.62
53.0,0.0,cy0257ap,1.64
50.0,0.0,cy0257ap,1.66
51.0,0.0,cy0257ap,1.68
51.0,0.0,cy0257ap,1.7
0.0,0.0,cy0257ap,1.72
0.0,0.0,cy0257ap,1.74
0.0,0.0,li0441ap,0.02
0.0,0.0,li0441ap,0.04
41.0,0.0,li0441ap,0.06
39.0,0.0,li0441ap,0.08
40.0,0.0,li0441ap,0.1
41.0,0.0,li0441ap,0.12
38.0,0.0,li0441ap,0.14
38.0,0.0,li0441ap,0.16
38.0,0.0,li0441ap,0.18
38.0,0.0,li0441ap,0.2
38.0,0.0,li0441ap,0.22
38.0,0.0,li0441ap,0.24
40.0,0.0,li0441ap,0.26
40.0,0.0,li0441ap,0.28
41.0,0.0,li0441ap,0.3
41.0,0.0,li0441ap,0.32
39.0,0.0,li0441ap,0.34
39.0,0.0,li0441ap,0.36
38.0,0.0,li0441ap,0.38
37.0,0.0,li0441ap,0.4
37.0,0.0,li0441ap,0.42
38.0,0.0,li0441ap,0.44
39.0,0.0,li0441ap,0.46
38.0,0.0,li0441ap,0.48
38.0,0.0,li0441ap,0.5
36.0,0.0,li0441ap,0.52
37.0,0.0,li0441ap,0.54
39.0,0.0,li0441ap,0.56
39.0,0.0,li0441ap,0.58
39.0,0.0,li0441ap,0.6
38.0,0.0,li0441ap,0.62
40.0,0.0,li0441ap,0.64
39.0,0.0,li0441ap,0.66
39.0,0.0,li0441ap,0.68
40.0,0.0,li0441ap,0.7
39.0,0.0,li0441ap,0.72
41.0,0.0,li0441ap,0.74
43.0,0.0,li0441ap,0.76
44.0,0.0,li0441ap,0.78
40.0,0.0,li0441ap,0.8
39.0,0.0,li0441ap,0.82
38.0,0.0,li0441ap,0.84
38.0,0.0,li0441ap,0.86
37.0,0.0,li0441ap,0.88
38.0,0.0,li0441ap,0.9
39.0,0.0,li0441ap,0.92
39.0,0.0,li0441ap,0.94
42.0,0.0,li0441ap,0.96
44.0,0.0,li0441ap,0.98
46.0,0.0,li0441ap,1.0
44.0,0.0,li0441ap,1.02
51.0,0.0,li0441ap,1.04
56.0,236.0,li0441ap,1.06
59.0,0.0,li0441ap,1.08
58.0,0.0,li0441ap,1.1
61.0,0.0,li0441ap,1.12
70.0,261.0,li0441ap,1.14
73.0,267.0,li0441ap,1.16
71.0,276.0,li0441ap,1.18
71.0,291.0,li0441ap,1.2
71.0,311.0,li0441ap,1.22
70.0,332.0,li0441ap,1.24
69.0,354.0,li0441ap,1.26
69.0,369.0,li0441ap,1.28
70.0,375.0,li0441ap,1.3
70.0,365.0,li0441ap,1.32
71.0,340.0,li0441ap,1.34
72.0,306.0,li0441ap,1.36
73.0,265.0,li0441ap,1.38
72.0,233.0,li0441ap,1.4
68.0,209.0,li0441ap,1.42
58.0,196.0,li0441ap,1.44
47.0,0.0,li0441ap,1.46
47.0,0.0,li0441ap,1.48
58.0,0.0,li0441ap,1.5
65.0,0.0,li0441ap,1.52
74.0,210.0,li0441ap,1.54
74.0,203.0,li0441ap,1.56
75.0,199.0,li0441ap,1.58
74.0,197.0,li0441ap,1.6
73.0,197.0,li0441ap,1.62
72.0,198.0,li0441ap,1.64
72.0,200.0,li0441ap,1.66
72.0,203.0,li0441ap,1.68
72.0,211.0,li0441ap,1.7
73.0,220.0,li0441ap,1.72
72.0,236.0,li0441ap,1.74
71.0,254.0,li0441ap,1.76
71.0,277.0,li0441ap,1.78
71.0,298.0,li0441ap,1.8
69.0,326.0,li0441ap,1.82
68.0,357.0,li0441ap,1.84
68.0,383.0,li0441ap,1.86
67.0,405.0,li0441ap,1.88
67.0,424.0,li0441ap,1.9
65.0,426.0,li0441ap,1.92
59.0,414.0,li0441ap,1.94
47.0,0.0,li0441ap,1.96
40.0,0.0,li0441ap,1.98
38.0,0.0,li0441ap,2.0
42.0,0.0,li0441ap,2.02
41.0,0.0,li0441ap,2.04
40.0,0.0,li0441ap,2.06
39.0,0.0,li0441ap,2.08
40.0,0.0,li0441ap,2.1
50.0,0.0,li0441ap,2.12
53.0,0.0,li0441ap,2.14
46.0,0.0,li0441ap,2.16
42.0,0.0,li0441ap,2.18
40.0,0.0,li0441ap,2.2
39.0,0.0,li0441ap,2.22
40.0,0.0,li0441ap,2.24
41.0,0.0,li0441ap,2.26
0.0,0.0,li0441ap,2.28
0.0,0.0,li0441ap,2.3
0.0,0.0,cy0277pw,0.02
61.0,0.0,cy0277pw,0.04
61.0,0.0,cy0277pw,0.06
61.0,0.0,cy0277pw,0.08
62.0,0.0,cy0277pw,0.1
59.0,0.0,cy0277pw,0.12
59.0,0.0,cy0277pw,0.14
60.0,118.0,cy0277pw,0.16
61.0,120.0,cy0277pw,0.18
60.0,117.0,cy0277pw,0.2
62.0,120.0,cy0277pw,0.22
61.0,119.0,cy0277pw,0.24
61.0,0.0,cy0277pw,0.26
62.0,0.0,cy0277pw,0.28
61.0,0.0,cy0277pw,0.3
61.0,0.0,cy0277pw,0.32
61.0,0.0,cy0277pw,0.34
61.0,0.0,cy0277pw,0.36
60.0,0.0,cy0277pw,0.38
62.0,118.0,cy0277pw,0.4
62.0,120.0,cy0277pw,0.42
62.0,116.0,cy0277pw,0.44
61.0,117.0,cy0277pw,0.46
62.0,118.0,cy0277pw,0.48
61.0,119.0,cy0277pw,0.5
62.0,119.0,cy0277pw,0.52
62.0,118.0,cy0277pw,0.54
62.0,118.0,cy0277pw,0.56
63.0,118.0,cy0277pw,0.58
61.0,116.0,cy0277pw,0.6
61.0,118.0,cy0277pw,0.62
63.0,117.0,cy0277pw,0.64
64.0,116.0,cy0277pw,0.66
64.0,0.0,cy0277pw,0.68
66.0,0.0,cy0277pw,0.7
65.0,0.0,cy0277pw,0.72
65.0,117.0,cy0277pw,0.74
75.0,0.0,cy0277pw,0.76
85.0,209.0,cy0277pw,0.78
88.0,209.0,cy0277pw,0.8
87.0,206.0,cy0277pw,0.82
83.0,206.0,cy0277pw,0.84
71.0,0.0,cy0277pw,0.86
65.0,0.0,cy0277pw,0.88
64.0,0.0,cy0277pw,0.9
65.0,0.0,cy0277pw,0.92
75.0,0.0,cy0277pw,0.94
82.0,0.0,cy0277pw,0.96
82.0,0.0,cy0277pw,0.98
79.0,0.0,cy0277pw,1.0
76.0,0.0,cy0277pw,1.02
77.0,0.0,cy0277pw,1.04
66.0,0.0,cy0277pw,1.06
60.0,0.0,cy0277pw,1.08
61.0,0.0,cy0277pw,1.1
62.0,0.0,cy0277pw,1.12
63.0,0.0,cy0277pw,1.14
61.0,120.0,cy0277pw,1.16
61.0,119.0,cy0277pw,1.18
61.0,0.0,cy0277pw,1.2
60.0,0.0,cy0277pw,1.22
60.0,0.0,cy0277pw,1.24
59.0,0.0,cy0277pw,1.26
60.0,0.0,cy0277pw,1.28
59.0,0.0,cy0277pw,1.3
58.0,0.0,cy0277pw,1.32
59.0,0.0,cy0277pw,1.34
58.0,0.0,cy0277pw,1.36
58.0,0.0,cy0277pw,1.38
59.0,0.0,cy0277pw,1.4
59.0,0.0,cy0277pw,1.42
58.0,0.0,cy0277pw,1.44
58.0,0.0,cy0277pw,1.46
59.0,0.0,cy0277pw,1.48
60.0,0.0,cy0277pw,1.5
59.0,0.0,cy0277pw,1.52
59.0,0.0,cy0277pw,1.54
58.0,0.0,cy0277pw,1.56
58.0,0.0,cy0277pw,1.58
58.0,0.0,cy0277pw,1.6
60.0,0.0,cy0277pw,1.62
60.0,0.0,cy0277pw,1.64
58.0,0.0,cy0277pw,1.66
61.0,0.0,cy0277pw,1.68
59.0,0.0,cy0277pw,1.7
61.0,0.0,cy0277pw,1.72
62.0,0.0,cy0277pw,1.74
60.0,0.0,cy0277pw,1.76
60.0,0.0,cy0277pw,1.78
59.0,0.0,cy0277pw,1.8
0.0,0.0,cy0277pw,1.82
0.0,0.0,cy0277pw,1.84
0.0,0.0,li1381pw,0.02
40.0,0.0,li1381pw,0.04
40.0,0.0,li1381pw,0.06
39.0,0.0,li1381pw,0.08
38.0,0.0,li1381pw,0.1
38.0,0.0,li1381pw,0.12
39.0,0.0,li1381pw,0.14
40.0,0.0,li1381pw,0.16
39.0,0.0,li1381pw,0.18
39.0,0.0,li1381pw,0.2
39.0,0.0,li1381pw,0.22
39.0,0.0,li1381pw,0.24
40.0,0.0,li1381pw,0.26
38.0,0.0,li1381pw,0.28
39.0,0.0,li1381pw,0.3
40.0,0.0,li1381pw,0.32
42.0,0.0,li1381pw,0.34
42.0,0.0,li1381pw,0.36
38.0,0.0,li1381pw,0.38
40.0,0.0,li1381pw,0.4
39.0,0.0,li1381pw,0.42
41.0,0.0,li1381pw,0.44
39.0,0.0,li1381pw,0.46
40.0,0.0,li1381pw,0.48
41.0,0.0,li1381pw,0.5
41.0,0.0,li1381pw,0.52
39.0,0.0,li1381pw,0.54
39.0,0.0,li1381pw,0.56
40.0,0.0,li1381pw,0.58
40.0,0.0,li1381pw,0.6
41.0,0.0,li1381pw,0.62
40.0,0.0,li1381pw,0.64
41.0,0.0,li1381pw,0.66
39.0,0.0,li1381pw,0.68
39.0,0.0,li1381pw,0.7
37.0,0.0,li1381pw,0.72
37.0,0.0,li1381pw,0.74
42.0,0.0,li1381pw,0.76
43.0,0.0,li1381pw,0.78
39.0,0.0,li1381pw,0.8
44.0,0.0,li1381pw,0.82
42.0,0.0,li1381pw,0.84
41.0,0.0,li1381pw,0.86
54.0,0.0,li1381pw,0.88
55.0,0.0,li1381pw,0.9
53.0,0.0,li1381pw,0.92
67.0,233.0,li1381pw,0.94
74.0,234.0,li1381pw,0.96
76.0,234.0,li1381pw,0.98
76.0,242.0,li1381pw,1.0
75.0,237.0,li1381pw,1.02
74.0,227.0,li1381pw,1.04
73.0,212.0,li1381pw,1.06
73.0,197.0,li1381pw,1.08
73.0,187.0,li1381pw,1.1
70.0,181.0,li1381pw,1.12
66.0,177.0,li1381pw,1.14
65.0,178.0,li1381pw,1.16
66.0,179.0,li1381pw,1.18
66.0,183.0,li1381pw,1.2
67.0,185.0,li1381pw,1.22
70.0,193.0,li1381pw,1.24
73.0,204.0,li1381pw,1.26
75.0,223.0,li1381pw,1.28
72.0,230.0,li1381pw,1.3
60.0,220.0,li1381pw,1.32
46.0,0.0,li1381pw,1.34
45.0,0.0,li1381pw,1.36
50.0,254.0,li1381pw,1.38
49.0,0.0,li1381pw,1.4
61.0,273.0,li1381pw,1.42
69.0,266.0,li1381pw,1.44
70.0,258.0,li1381pw,1.46
68.0,246.0,li1381pw,1.48
61.0,225.0,li1381pw,1.5
54.0,135.0,li1381pw,1.52
52.0,0.0,li1381pw,1.54
52.0,0.0,li1381pw,1.56
66.0,229.0,li1381pw,1.58
72.0,217.0,li1381pw,1.6
72.0,201.0,li1381pw,1.62
69.0,190.0,li1381pw,1.64
66.0,176.0,li1381pw,1.66
61.0,175.0,li1381pw,1.68
59.0,205.0,li1381pw,1.7
56.0,211.0,li1381pw,1.72
50.0,188.0,li1381pw,1.74
42.0,0.0,li1381pw,1.76
40.0,0.0,li1381pw,1.78
40.0,0.0,li1381pw,1.8
40.0,0.0,li1381pw,1.82
40.0,0.0,li1381pw,1.84
40.0,0.0,li1381pw,1.86
38.0,0.0,li1381pw,1.88
38.0,0.0,li1381pw,1.9
39.0,0.0,li1381pw,1.92
40.0,0.0,li1381pw,1.94
40.0,0.0,li1381pw,1.96
39.0,0.0,li1381pw,1.98
39.0,0.0,li1381pw,2.0
0.0,0.0,li1381pw,2.02
0.0,0.0,li1381pw,2.04
0.0,0.0,cy0264ap,0.02
0.0,0.0,cy0264ap,0.04
54.0,0.0,cy0264ap,0.06
52.0,0.0,cy0264ap,0.08
53.0,0.0,cy0264ap,0.1
55.0,0.0,cy0264ap,0.12
55.0,0.0,cy0264ap,0.14
55.0,0.0,cy0264ap,0.16
57.0,0.0,cy0264ap,0.18
58.0,0.0,cy0264ap,0.2
59.0,0.0,cy0264ap,0.22
60.0,0.0,cy0264ap,0.24
60.0,0.0,cy0264ap,0.26
61.0,0.0,cy0264ap,0.28
60.0,0.0,cy0264ap,0.3
59.0,0.0,cy0264ap,0.32
55.0,0.0,cy0264ap,0.34
53.0,0.0,cy0264ap,0.36
54.0,0.0,cy0264ap,0.38
54.0,0.0,cy0264ap,0.4
56.0,0.0,cy0264ap,0.42
72.0,213.0,cy0264ap,0.44
82.0,207.0,cy0264ap,0.46
85.0,205.0,cy0264ap,0.48
86.0,205.0,cy0264ap,0.5
88.0,205.0,cy0264ap,0.52
89.0,202.0,cy0264ap,0.54
86.0,189.0,cy0264ap,0.56
84.0,182.0,cy0264ap,0.58
83.0,177.0,cy0264ap,0.6
79.0,170.0,cy0264ap,0.62
73.0,0.0,cy0264ap,0.64
75.0,0.0,cy0264ap,0.66
75.0,0.0,cy0264ap,0.68
75.0,0.0,cy0264ap,0.7
74.0,0.0,cy0264ap,0.72
71.0,0.0,cy0264ap,0.74
81.0,184.0,cy0264ap,0.76
84.0,178.0,cy0264ap,0.78
84.0,173.0,cy0264ap,0.8
82.0,169.0,cy0264ap,0.82
79.0,165.0,cy0264ap,0.84
68.0,173.0,cy0264ap,0.86
58.0,0.0,cy0264ap,0.88
58.0,0.0,cy0264ap,0.9
69.0,0.0,cy0264ap,0.92
74.0,0.0,cy0264ap,0.94
83.0,182.0,cy0264ap,0.96
86.0,181.0,cy0264ap,0.98
85.0,188.0,cy0264ap,1.0
85.0,199.0,cy0264ap,1.02
85.0,217.0,cy0264ap,1.04
85.0,232.0,cy0264ap,1.06
85.0,236.0,cy0264ap,1.08
83.0,230.0,cy0264ap,1.1
81.0,221.0,cy0264ap,1.12
80.0,209.0,cy0264ap,1.14
79.0,197.0,cy0264ap,1.16
77.0,193.0,cy0264ap,1.18
75.0,196.0,cy0264ap,1.2
0.0,193.0,cy0264ap,1.22
0.0,0.0,cy0264ap,1.24
0.0,0.0,je0529at,0.02
0.0,0.0,je0529at,0.04
42.0,0.0,je0529at,0.06
43.0,0.0,je0529at,0.08
44.0,0.0,je0529at,0.1
44.0,0.0,je0529at,0.12
43.0,0.0,je0529at,0.14
41.0,0.0,je0529at,0.16
42.0,0.0,je0529at,0.18
41.0,0.0,je0529at,0.2
39.0,0.0,je0529at,0.22
39.0,0.0,je0529at,0.24
37.0,0.0,je0529at,0.26
